n,b,sample_size,start,stop,treedist
n,b,sample_size,start,stop,treedist
92,91,25,550,650,1.830805e+01
92,91,25,600,700,5.525912e+00
92,91,25,650,750,1.895368e+00
92,91,25,700,800,1.099861e+00
92,91,25,750,850,5.882632e-01
92,91,25,800,900,5.739960e-01
92,91,25,850,950,5.905306e-01
93,92,25,0,100,4.071726e+00
93,92,25,50,150,2.277604e+00
93,92,25,100,200,1.777064e+00
93,92,25,150,250,3.603993e+00
93,92,25,200,300,3.904608e+00
93,92,25,250,350,3.646578e+00
93,92,25,300,400,3.811305e+00
93,92,25,350,450,2.935886e+00
93,92,25,400,500,2.921417e+00
93,92,25,450,550,3.191855e+00
93,92,25,500,600,2.880798e+00
93,92,25,550,650,2.319187e+00
93,92,25,600,700,2.236507e+00
93,92,25,650,750,1.579338e+00
93,92,25,700,800,1.207230e+00
93,92,25,750,850,9.648451e-01
93,92,25,800,900,6.524489e-01
93,92,25,850,950,7.690597e-01
94,93,25,0,100,1.028048e+01
94,93,25,50,150,4.186283e+00
94,93,25,100,200,3.495551e+00
94,93,25,150,250,5.671234e+00
94,93,25,200,300,5.430930e+00
94,93,25,250,350,3.955939e+00
94,93,25,300,400,2.712979e+00
94,93,25,350,450,2.453114e+00
94,93,25,400,500,2.554073e+00
94,93,25,450,550,2.004489e+00
94,93,25,500,600,1.856237e+00
94,93,25,550,650,2.798465e+00
94,93,25,600,700,1.942171e+00
94,93,25,650,750,1.658932e+00
94,93,25,700,800,1.045969e+00
94,93,25,750,850,1.013595e+00
94,93,25,800,900,1.069995e+00
94,93,25,850,950,8.926915e-01
95,94,25,100,200,1.315415e+00
95,94,25,150,250,1.532228e+00
95,94,25,200,300,3.633165e+00
95,94,25,250,350,3.230038e+00
95,94,25,300,400,2.742758e+00
95,94,25,350,450,1.522873e+00
95,94,25,400,500,1.537783e+00
95,94,25,450,550,2.824905e+00
95,94,25,500,600,2.453515e+00
95,94,25,550,650,2.703594e+00
95,94,25,600,700,2.597338e+00
95,94,25,650,750,1.884193e+00
95,94,25,700,800,8.791297e+00
95,94,25,750,850,1.213167e+01
95,94,25,800,900,7.010270e+00
95,94,25,850,950,5.121468e+00
96,95,25,0,100,1.544317e+00
96,95,25,50,150,1.226192e+00
96,95,25,100,200,8.532904e-01
96,95,25,150,250,2.972866e+00
96,95,25,200,300,3.168223e+00
96,95,25,250,350,3.501036e+00
96,95,25,300,400,3.878919e+00
96,95,25,350,450,3.557926e+00
96,95,25,400,500,3.772581e+00
96,95,25,450,550,3.422131e+00
96,95,25,500,600,5.133183e+00
96,95,25,550,650,8.195686e+00
96,95,25,600,700,2.886129e+00
96,95,25,650,750,1.410666e+00
96,95,25,700,800,9.626613e-01
96,95,25,750,850,7.816806e-01
96,95,25,800,900,1.515112e+00
96,95,25,850,950,1.251623e+00
97,96,25,600,700,1.738898e+00
97,96,25,650,750,1.108902e+00
97,96,25,700,800,9.259281e-01
97,96,25,750,850,7.626092e-01
97,96,25,800,900,8.840170e-01
97,96,25,850,950,7.477968e-01
98,97,25,0,100,5.628440e+01
98,97,25,50,150,1.470212e+01
98,97,25,100,200,8.612510e+00
98,97,25,150,250,3.815003e+00
98,97,25,200,300,3.928777e+00
98,97,25,250,350,2.551849e+00
98,97,25,300,400,3.117359e+00
98,97,25,350,450,3.174630e+00
98,97,25,400,500,3.180463e+00
98,97,25,450,550,2.297234e+00
98,97,25,500,600,3.058862e+00
98,97,25,550,650,6.377340e+00
98,97,25,600,700,3.383590e+00
98,97,25,650,750,1.311903e+00
98,97,25,700,800,1.218036e+00
98,97,25,750,850,1.051636e+00
98,97,25,800,900,9.056470e-01
98,97,25,850,950,1.630198e+00
99,98,25,0,100,6.864349e+00
99,98,25,50,150,1.079760e+01
99,98,25,100,200,3.229500e+00
99,98,25,150,250,2.429150e+00
99,98,25,200,300,3.606336e+00
99,98,25,250,350,3.115999e+00
99,98,25,300,400,2.483888e+00
99,98,25,350,450,2.101983e+00
99,98,25,400,500,2.096577e+00
99,98,25,450,550,1.957863e+00
99,98,25,500,600,2.144011e+00
99,98,25,550,650,1.977902e+00
99,98,25,600,700,1.516778e+00
99,98,25,650,750,1.276455e+00
99,98,25,700,800,9.926457e-01
99,98,25,750,850,7.781563e-01
99,98,25,800,900,7.608596e-01
99,98,25,850,950,7.555469e-01
100,99,25,100,200,3.699881e+00
100,99,25,150,250,4.421755e+00
100,99,25,200,300,9.111950e+00
100,99,25,250,350,7.237515e+00
100,99,25,300,400,6.907783e+00
100,99,25,350,450,5.813663e+00
100,99,25,400,500,5.826368e+00
100,99,25,450,550,3.547645e+00
100,99,25,500,600,2.991229e+00
100,99,25,550,650,5.948850e+00
100,99,25,600,700,1.625768e+00
100,99,25,650,750,1.285533e+00
100,99,25,700,800,1.642896e+00
100,99,25,750,850,1.096416e+00
100,99,25,800,900,7.069811e-01
100,99,25,850,950,8.058809e-01
n,b,sample_size,start,stop,treedist
101,100,25,0,100,2.814566e+01
101,100,25,50,150,4.721714e+00
101,100,25,100,200,1.503374e+00
101,100,25,150,250,1.732821e+00
101,100,25,200,300,1.989179e+00
101,100,25,250,350,1.704132e+00
101,100,25,300,400,1.957587e+00
101,100,25,350,450,1.742464e+00
101,100,25,400,500,1.762485e+00
101,100,25,450,550,1.214997e+00
101,100,25,500,600,1.720195e+00
101,100,25,550,650,2.003378e+00
101,100,25,600,700,1.339509e+00
101,100,25,650,750,1.214990e+00
101,100,25,700,800,8.219581e-01
101,100,25,750,850,6.054257e-01
101,100,25,800,900,6.138770e-01
101,100,25,850,950,7.378964e-01
102,101,25,0,100,2.980223e+00
102,101,25,50,150,2.060358e+00
102,101,25,100,200,1.173956e+00
102,101,25,150,250,1.489484e+00
102,101,25,200,300,2.564384e+00
102,101,25,250,350,1.870044e+00
102,101,25,300,400,1.986255e+00
102,101,25,350,450,2.020319e+00
102,101,25,400,500,2.015837e+00
102,101,25,450,550,1.866878e+00
102,101,25,500,600,2.260623e+00
102,101,25,550,650,2.977505e+00
102,101,25,600,700,1.830686e+00
102,101,25,650,750,1.249610e+00
102,101,25,700,800,8.195397e-01
102,101,25,750,850,8.636681e-01
102,101,25,800,900,8.079483e-01
102,101,25,850,950,1.269389e+00
103,102,25,0,100,3.621861e+00
103,102,25,50,150,2.882929e+00
103,102,25,100,200,2.208076e+00
103,102,25,150,250,6.392551e+00
103,102,25,200,300,6.360732e+00
103,102,25,250,350,4.438594e+00
103,102,25,300,400,4.149883e+00
103,102,25,350,450,5.894867e+00
103,102,25,400,500,5.913819e+00
103,102,25,450,550,2.225036e+00
103,102,25,500,600,3.195441e+00
103,102,25,550,650,5.085979e+00
103,102,25,600,700,2.395280e+00
103,102,25,650,750,1.788451e+00
103,102,25,700,800,1.580583e+00
103,102,25,750,850,1.098045e+00
103,102,25,800,900,7.309779e-01
103,102,25,850,950,8.878403e-01
104,103,25,0,100,4.403527e+00
104,103,25,50,150,2.194819e+00
104,103,25,100,200,1.622113e+00
104,103,25,150,250,1.902954e+00
104,103,25,200,300,1.999140e+00
104,103,25,250,350,1.556251e+00
104,103,25,300,400,1.540089e+00
104,103,25,350,450,1.499760e+00
104,103,25,400,500,1.499232e+00
104,103,25,450,550,1.358594e+00
104,103,25,500,600,1.688607e+00
104,103,25,550,650,4.512522e+00
104,103,25,600,700,1.551656e+00
104,103,25,650,750,1.030074e+00
104,103,25,700,800,1.118306e+00
104,103,25,750,850,8.500780e-01
104,103,25,800,900,6.495620e-01
104,103,25,850,950,6.713498e-01
105,104,25,0,100,3.098390e+00
105,104,25,50,150,2.578905e+00
105,104,25,100,200,2.888126e+00
105,104,25,150,250,3.099619e+00
105,104,25,200,300,3.329786e+00
105,104,25,250,350,3.206542e+00
105,104,25,300,400,2.818593e+00
105,104,25,350,450,3.329947e+00
105,104,25,400,500,3.169343e+00
105,104,25,450,550,1.699259e+00
105,104,25,500,600,2.163279e+00
105,104,25,550,650,2.748480e+00
105,104,25,600,700,1.531456e+00
105,104,25,650,750,1.264330e+00
105,104,25,700,800,8.688759e-01
105,104,25,750,850,5.847668e-01
105,104,25,800,900,5.499173e-01
105,104,25,850,950,5.613667e-01
106,105,25,0,100,1.114418e+01
106,105,25,50,150,5.222725e+00
106,105,25,100,200,1.261916e+00
106,105,25,150,250,4.151394e+00
106,105,25,200,300,4.003721e+00
106,105,25,250,350,3.640364e+00
106,105,25,300,400,3.689539e+00
106,105,25,350,450,4.704979e+00
106,105,25,400,500,4.713211e+00
106,105,25,450,550,3.280133e+00
106,105,25,500,600,4.525892e+00
106,105,25,550,650,3.976880e+00
106,105,25,600,700,4.464798e+00
106,105,25,650,750,2.196908e+00
106,105,25,700,800,3.473882e+00
106,105,25,750,850,4.456722e+00
106,105,25,800,900,4.628913e+00
106,105,25,850,950,3.423129e+00
107,106,25,0,100,1.591604e+00
107,106,25,50,150,2.134908e+00
107,106,25,100,200,1.811894e+00
107,106,25,150,250,2.181396e+00
107,106,25,200,300,3.500653e+00
107,106,25,250,350,2.470534e+00
107,106,25,300,400,3.996003e+00
107,106,25,350,450,4.075562e+00
107,106,25,400,500,4.072854e+00
107,106,25,450,550,2.319020e+00
107,106,25,500,600,2.391475e+00
107,106,25,550,650,2.807146e+00
107,106,25,600,700,1.846205e+00
107,106,25,650,750,1.563469e+00
107,106,25,700,800,9.408460e-01
107,106,25,750,850,7.190159e-01
107,106,25,800,900,5.118485e-01
107,106,25,850,950,8.699984e-01
108,107,25,0,100,1.352322e+01
108,107,25,50,150,6.419623e+00
108,107,25,100,200,2.780781e+00
108,107,25,150,250,3.112379e+00
108,107,25,200,300,3.890241e+00
108,107,25,250,350,3.886372e+00
108,107,25,300,400,4.081995e+00
108,107,25,350,450,2.894613e+00
108,107,25,400,500,2.896599e+00
108,107,25,450,550,1.360268e+00
108,107,25,500,600,2.349395e+00
108,107,25,550,650,2.648238e+00
108,107,25,600,700,1.400897e+00
108,107,25,650,750,1.297041e+00
108,107,25,700,800,9.445064e-01
108,107,25,750,850,9.345142e-01
108,107,25,800,900,9.896470e-01
108,107,25,850,950,1.631917e+00
109,108,25,0,100,2.593371e+00
109,108,25,50,150,2.129491e+00
109,108,25,100,200,1.095687e+00
109,108,25,150,250,1.901794e+00
109,108,25,200,300,2.000320e+00
109,108,25,250,350,2.279806e+00
109,108,25,300,400,2.726372e+00
109,108,25,350,450,2.731477e+00
109,108,25,400,500,2.733389e+00
109,108,25,450,550,1.861488e+00
109,108,25,500,600,3.261783e+00
109,108,25,550,650,2.155326e+00
109,108,25,600,700,1.565862e+00
109,108,25,650,750,1.276422e+00
109,108,25,700,800,8.667341e-01
109,108,25,750,850,6.647908e-01
109,108,25,800,900,6.950454e-01
109,108,25,850,950,7.611715e-01
110,109,25,0,100,3.945130e+00
110,109,25,50,150,1.950822e+00
110,109,25,100,200,1.819141e+00
110,109,25,150,250,2.327005e+00
110,109,25,200,300,2.418291e+00
110,109,25,250,350,2.001870e+00
110,109,25,300,400,2.083338e+00
110,109,25,350,450,2.113789e+00
110,109,25,400,500,2.113425e+00
110,109,25,450,550,1.736646e+00
110,109,25,500,600,2.501603e+00
110,109,25,550,650,3.772315e+00
110,109,25,600,700,1.641960e+00
110,109,25,650,750,1.288625e+00
110,109,25,700,800,8.166589e-01
110,109,25,750,850,6.711923e-01
110,109,25,800,900,5.889330e-01
110,109,25,850,950,8.174264e-01
111,110,25,0,100,1.836401e+00
111,110,25,50,150,1.868421e+00
111,110,25,100,200,1.474586e+00
111,110,25,150,250,2.470794e+00
111,110,25,200,300,3.220853e+00
111,110,25,250,350,1.962851e+00
111,110,25,300,400,2.766522e+00
111,110,25,350,450,2.908336e+00
111,110,25,400,500,2.890939e+00
111,110,25,450,550,1.870325e+00
111,110,25,500,600,1.291108e+00
111,110,25,550,650,1.792312e+00
111,110,25,600,700,3.206817e+00
111,110,25,650,750,1.465862e+00
111,110,25,700,800,8.864798e-01
111,110,25,750,850,6.358232e-01
111,110,25,800,900,7.572586e-01
111,110,25,850,950,9.993173e-01
112,111,25,0,100,2.884543e+01
112,111,25,50,150,3.542669e+00
112,111,25,100,200,7.367592e-01
112,111,25,150,250,1.300304e+00
112,111,25,200,300,2.090111e+00
112,111,25,250,350,2.330411e+00
112,111,25,300,400,1.837977e+00
112,111,25,350,450,1.724485e+00
112,111,25,400,500,1.737726e+00
112,111,25,450,550,1.464691e+00
112,111,25,500,600,1.796713e+00
112,111,25,550,650,2.032111e+00
112,111,25,600,700,1.768543e+00
112,111,25,650,750,1.279812e+00
112,111,25,700,800,1.187090e+00
112,111,25,750,850,9.642525e-01
112,111,25,800,900,1.093810e+00
112,111,25,850,950,1.509854e+00
113,112,25,450,550,1.090452e+00
113,112,25,500,600,1.655298e+00
113,112,25,550,650,1.512922e+00
113,112,25,600,700,1.167025e+00
113,112,25,650,750,1.413442e+00
113,112,25,700,800,1.208716e+00
113,112,25,750,850,9.595060e-01
113,112,25,800,900,7.201112e-01
113,112,25,850,950,6.944556e-01
114,113,25,0,100,3.607068e+00
114,113,25,50,150,3.088340e+00
114,113,25,100,200,1.676405e+00
114,113,25,150,250,1.786812e+00
114,113,25,200,300,3.237536e+00
114,113,25,250,350,1.799561e+00
114,113,25,300,400,1.813572e+00
114,113,25,350,450,2.425633e+00
114,113,25,400,500,2.411510e+00
114,113,25,450,550,1.907857e+00
114,113,25,500,600,1.681756e+00
114,113,25,550,650,1.877808e+00
114,113,25,600,700,1.714488e+00
114,113,25,650,750,1.328066e+00
114,113,25,700,800,1.020296e+00
114,113,25,750,850,7.546484e-01
114,113,25,800,900,6.246395e-01
114,113,25,850,950,8.166882e-01
115,114,25,100,200,3.143078e+00
115,114,25,150,250,3.252124e+00
115,114,25,200,300,5.638853e+00
115,114,25,250,350,3.776941e+00
115,114,25,300,400,4.251683e+00
115,114,25,350,450,4.062103e+00
115,114,25,400,500,4.076341e+00
115,114,25,450,550,2.600073e+00
115,114,25,500,600,2.904816e+00
115,114,25,550,650,2.316139e+00
115,114,25,600,700,2.243866e+00
115,114,25,650,750,1.431976e+00
115,114,25,700,800,1.123589e+00
115,114,25,750,850,7.546790e-01
115,114,25,800,900,7.185580e-01
115,114,25,850,950,7.333752e-01
116,115,25,0,100,5.874873e+00
116,115,25,50,150,2.858006e+00
116,115,25,100,200,1.204482e+00
116,115,25,150,250,1.272955e+00
116,115,25,200,300,1.959551e+00
116,115,25,250,350,1.838735e+00
116,115,25,300,400,1.736929e+00
116,115,25,350,450,1.611577e+00
116,115,25,400,500,1.611011e+00
116,115,25,450,550,1.529064e+00
116,115,25,500,600,1.865784e+00
116,115,25,550,650,2.482540e+00
116,115,25,600,700,1.903567e+00
116,115,25,650,750,1.355142e+00
116,115,25,700,800,8.120593e-01
116,115,25,750,850,6.578977e-01
116,115,25,800,900,7.059213e-01
116,115,25,850,950,1.300146e+00
117,116,25,0,100,9.092759e-01
117,116,25,50,150,1.720844e+00
117,116,25,100,200,1.449831e+00
117,116,25,150,250,1.200022e+00
117,116,25,200,300,1.762301e+00
117,116,25,250,350,2.523305e+00
117,116,25,300,400,2.440141e+00
117,116,25,350,450,2.175033e+00
117,116,25,400,500,2.172371e+00
117,116,25,450,550,1.641812e+00
117,116,25,500,600,2.421137e+00
117,116,25,550,650,2.309238e+00
117,116,25,600,700,1.614147e+00
117,116,25,650,750,9.287347e-01
117,116,25,700,800,7.529393e-01
117,116,25,750,850,6.872889e-01
117,116,25,800,900,7.081915e-01
117,116,25,850,950,8.073210e-01
118,117,25,0,100,6.889130e+00
118,117,25,50,150,4.412003e+00
118,117,25,100,200,3.103951e+00
118,117,25,150,250,1.820904e+00
118,117,25,200,300,3.082450e+00
118,117,25,250,350,2.412163e+00
118,117,25,300,400,1.972266e+00
118,117,25,350,450,1.980385e+00
118,117,25,400,500,1.981338e+00
118,117,25,450,550,1.643199e+00
118,117,25,500,600,2.175019e+00
118,117,25,550,650,2.455324e+00
118,117,25,600,700,1.536432e+00
118,117,25,650,750,1.236162e+00
118,117,25,700,800,9.093521e-01
118,117,25,750,850,8.568176e-01
118,117,25,800,900,7.962905e-01
118,117,25,850,950,7.690792e-01
119,118,25,0,100,2.227018e+00
119,118,25,50,150,2.013732e+00
119,118,25,100,200,1.080133e+00
119,118,25,150,250,1.504854e+00
119,118,25,200,300,1.668300e+00
119,118,25,250,350,1.465385e+00
119,118,25,300,400,1.578247e+00
119,118,25,350,450,1.580438e+00
119,118,25,400,500,1.578678e+00
119,118,25,450,550,1.356307e+00
119,118,25,500,600,2.658312e+00
119,118,25,550,650,2.102445e+00
119,118,25,600,700,1.570405e+00
119,118,25,650,750,1.384188e+00
119,118,25,700,800,1.160842e+00
119,118,25,750,850,8.343261e-01
119,118,25,800,900,8.045472e-01
119,118,25,850,950,7.698241e-01
120,119,25,0,100,3.434358e+00
120,119,25,50,150,2.684893e+00
120,119,25,100,200,2.393597e+00
120,119,25,150,250,1.398777e+00
120,119,25,200,300,1.953535e+00
120,119,25,250,350,2.387502e+00
120,119,25,300,400,2.154217e+00
120,119,25,350,450,1.874204e+00
120,119,25,400,500,1.877697e+00
120,119,25,450,550,2.380473e+00
120,119,25,500,600,1.916755e+00
120,119,25,550,650,3.585368e+00
120,119,25,600,700,2.613643e+00
120,119,25,650,750,2.058903e+00
120,119,25,700,800,1.906082e+00
120,119,25,750,850,1.327714e+00
120,119,25,800,900,1.354752e+00
120,119,25,850,950,1.198280e+00
121,120,25,200,300,1.981512e+00
121,120,25,250,350,2.314382e+00
121,120,25,300,400,1.540853e+00
121,120,25,350,450,1.768642e+00
121,120,25,400,500,1.779052e+00
121,120,25,450,550,1.702022e+00
121,120,25,500,600,2.616427e+00
121,120,25,550,650,5.298062e+00
121,120,25,600,700,2.929968e+00
121,120,25,650,750,1.172046e+00
121,120,25,700,800,6.215873e-01
121,120,25,750,850,6.114693e-01
121,120,25,800,900,6.761862e-01
121,120,25,850,950,6.838871e-01
122,121,25,0,100,3.245477e+00
122,121,25,50,150,2.232381e+00
122,121,25,100,200,1.945832e+00
122,121,25,150,250,2.756911e+00
122,121,25,200,300,3.789407e+00
122,121,25,250,350,4.205213e+00
122,121,25,300,400,3.538002e+00
122,121,25,350,450,4.025167e+00
122,121,25,400,500,4.028509e+00
122,121,25,450,550,2.806181e+00
122,121,25,500,600,3.151575e+00
122,121,25,550,650,6.660285e+00
122,121,25,600,700,2.471932e+00
122,121,25,650,750,1.963356e+00
122,121,25,700,800,9.685315e-01
122,121,25,750,850,5.931030e-01
122,121,25,800,900,5.165003e-01
122,121,25,850,950,5.979121e-01
123,122,25,0,100,4.247143e+00
123,122,25,50,150,3.319019e+00
123,122,25,100,200,1.305682e+00
123,122,25,150,250,1.165742e+00
123,122,25,200,300,1.726735e+00
123,122,25,250,350,1.712894e+00
123,122,25,300,400,1.556807e+00
123,122,25,350,450,1.756934e+00
123,122,25,400,500,1.756951e+00
123,122,25,450,550,1.358760e+00
123,122,25,500,600,2.015326e+00
123,122,25,550,650,1.992890e+00
123,122,25,600,700,1.550028e+00
123,122,25,650,750,1.031527e+00
123,122,25,700,800,8.807488e-01
123,122,25,750,850,9.110945e-01
123,122,25,800,900,9.054314e-01
123,122,25,850,950,1.816699e+00
124,123,25,0,100,1.814422e+00
124,123,25,50,150,1.001027e+00
124,123,25,100,200,1.100341e+00
124,123,25,150,250,1.394322e+00
124,123,25,200,300,1.998037e+00
124,123,25,250,350,1.623828e+00
124,123,25,300,400,1.654555e+00
124,123,25,350,450,2.105867e+00
124,123,25,400,500,2.111613e+00
124,123,25,450,550,1.633913e+00
124,123,25,500,600,2.594833e+00
124,123,25,550,650,3.224258e+00
124,123,25,600,700,2.356006e+00
124,123,25,650,750,1.177905e+00
124,123,25,700,800,8.299780e-01
124,123,25,750,850,5.773534e-01
124,123,25,800,900,4.792251e-01
124,123,25,850,950,5.502916e-01
125,124,25,0,100,4.191977e+00
125,124,25,50,150,2.584897e+00
125,124,25,100,200,1.020093e+00
125,124,25,150,250,2.371443e+00
125,124,25,200,300,2.684906e+00
125,124,25,250,350,2.357641e+00
125,124,25,300,400,2.492511e+00
125,124,25,350,450,2.685718e+00
125,124,25,400,500,2.688802e+00
125,124,25,450,550,2.034744e+00
125,124,25,500,600,2.501338e+00
125,124,25,550,650,3.232256e+00
125,124,25,600,700,2.074148e+00
125,124,25,650,750,9.839137e-01
125,124,25,700,800,6.537936e-01
125,124,25,750,850,5.865879e-01
125,124,25,800,900,6.291207e-01
125,124,25,850,950,7.251092e-01
126,125,25,0,100,2.402235e+01
126,125,25,50,150,7.845418e+00
126,125,25,100,200,1.731664e+00
126,125,25,150,250,4.466819e+00
126,125,25,200,300,3.928286e+00
126,125,25,250,350,3.027259e+00
126,125,25,300,400,3.123133e+00
126,125,25,350,450,3.283780e+00
126,125,25,400,500,3.259805e+00
126,125,25,450,550,2.741929e+00
126,125,25,500,600,5.369830e+00
126,125,25,550,650,9.730043e+00
126,125,25,600,700,4.136735e+00
126,125,25,650,750,1.958114e+00
126,125,25,700,800,2.455211e+00
126,125,25,750,850,1.976460e+00
126,125,25,800,900,1.526193e+00
126,125,25,850,950,2.137852e+00
127,126,25,0,100,2.607367e+00
127,126,25,50,150,1.243931e+00
127,126,25,100,200,1.505365e+00
127,126,25,150,250,3.268538e+00
127,126,25,200,300,4.308857e+00
127,126,25,250,350,4.304797e+00
127,126,25,300,400,3.194222e+00
127,126,25,350,450,3.768258e+00
127,126,25,400,500,3.771076e+00
127,126,25,450,550,2.224911e+00
127,126,25,500,600,3.756390e+00
127,126,25,550,650,5.006115e+00
127,126,25,600,700,3.068315e+00
127,126,25,650,750,2.999832e+00
127,126,25,700,800,3.156719e+00
127,126,25,750,850,4.734012e+00
127,126,25,800,900,5.308818e+00
127,126,25,850,950,4.411302e+00
128,127,25,0,100,4.552072e+00
128,127,25,50,150,6.358127e+00
128,127,25,100,200,2.605817e+00
128,127,25,150,250,3.390877e+00
128,127,25,200,300,3.295615e+00
128,127,25,250,350,2.526352e+00
128,127,25,300,400,2.221009e+00
128,127,25,350,450,2.491129e+00
128,127,25,400,500,2.490251e+00
128,127,25,450,550,2.929672e+00
128,127,25,500,600,3.780792e+00
128,127,25,550,650,1.212205e+01
128,127,25,600,700,3.130384e+00
128,127,25,650,750,1.795973e+00
128,127,25,700,800,1.285874e+00
128,127,25,750,850,7.757881e-01
128,127,25,800,900,5.799837e-01
128,127,25,850,950,7.292862e-01
129,128,25,0,100,1.826088e+00
129,128,25,50,150,2.285468e+00
129,128,25,100,200,1.504816e+00
129,128,25,150,250,1.690166e+00
129,128,25,200,300,2.646343e+00
129,128,25,250,350,3.286545e+00
129,128,25,300,400,2.083391e+00
129,128,25,350,450,2.990862e+00
129,128,25,400,500,2.643054e+00
129,128,25,450,550,1.745179e+00
129,128,25,500,600,2.250737e+00
129,128,25,550,650,2.696669e+00
129,128,25,600,700,1.611701e+00
129,128,25,650,750,1.438715e+00
129,128,25,700,800,1.548384e+00
129,128,25,750,850,1.051782e+00
129,128,25,800,900,1.209914e+00
129,128,25,850,950,1.397029e+00
130,129,25,0,100,2.454800e+00
130,129,25,50,150,1.568108e+00
130,129,25,100,200,1.036077e+00
130,129,25,150,250,2.198875e+00
130,129,25,200,300,3.408714e+00
130,129,25,250,350,2.541392e+00
130,129,25,300,400,3.342661e+00
130,129,25,350,450,3.492240e+00
